Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Spain,ESP,2011,Aquaculture production (metric tons),ER.FSH.AQUA.MT,271962.9
Spain,ESP,2010,Aquaculture production (metric tons),ER.FSH.AQUA.MT,252352.2
Spain,ESP,2009,Aquaculture production (metric tons),ER.FSH.AQUA.MT,266668.8
Spain,ESP,2008,Aquaculture production (metric tons),ER.FSH.AQUA.MT,249714.5
Spain,ESP,2007,Aquaculture production (metric tons),ER.FSH.AQUA.MT,281729.4
Spain,ESP,2006,Aquaculture production (metric tons),ER.FSH.AQUA.MT,292829.2
Spain,ESP,2005,Aquaculture production (metric tons),ER.FSH.AQUA.MT,219335
Spain,ESP,2004,Aquaculture production (metric tons),ER.FSH.AQUA.MT,293839
Spain,ESP,2003,Aquaculture production (metric tons),ER.FSH.AQUA.MT,268279
Spain,ESP,2002,Aquaculture production (metric tons),ER.FSH.AQUA.MT,254949
Spain,ESP,2001,Aquaculture production (metric tons),ER.FSH.AQUA.MT,309091
Spain,ESP,2000,Aquaculture production (metric tons),ER.FSH.AQUA.MT,309229
Spain,ESP,1999,Aquaculture production (metric tons),ER.FSH.AQUA.MT,318469
Spain,ESP,1998,Aquaculture production (metric tons),ER.FSH.AQUA.MT,313908
Spain,ESP,1997,Aquaculture production (metric tons),ER.FSH.AQUA.MT,239169
Spain,ESP,1996,Aquaculture production (metric tons),ER.FSH.AQUA.MT,231633
Spain,ESP,1995,Aquaculture production (metric tons),ER.FSH.AQUA.MT,223965
Spain,ESP,1994,Aquaculture production (metric tons),ER.FSH.AQUA.MT,177940
Spain,ESP,1993,Aquaculture production (metric tons),ER.FSH.AQUA.MT,126130
Spain,ESP,1992,Aquaculture production (metric tons),ER.FSH.AQUA.MT,168759
Spain,ESP,1991,Aquaculture production (metric tons),ER.FSH.AQUA.MT,224971
Spain,ESP,1990,Aquaculture production (metric tons),ER.FSH.AQUA.MT,203766
Spain,ESP,1989,Aquaculture production (metric tons),ER.FSH.AQUA.MT,222924
Spain,ESP,1988,Aquaculture production (metric tons),ER.FSH.AQUA.MT,271403
Spain,ESP,1987,Aquaculture production (metric tons),ER.FSH.AQUA.MT,270734
Spain,ESP,1986,Aquaculture production (metric tons),ER.FSH.AQUA.MT,268449
Spain,ESP,1985,Aquaculture production (metric tons),ER.FSH.AQUA.MT,266608
Spain,ESP,1984,Aquaculture production (metric tons),ER.FSH.AQUA.MT,247426
Spain,ESP,1983,Aquaculture production (metric tons),ER.FSH.AQUA.MT,229310
Spain,ESP,1982,Aquaculture production (metric tons),ER.FSH.AQUA.MT,225730
Spain,ESP,1981,Aquaculture production (metric tons),ER.FSH.AQUA.MT,215150
Spain,ESP,1980,Aquaculture production (metric tons),ER.FSH.AQUA.MT,205638
Spain,ESP,1979,Aquaculture production (metric tons),ER.FSH.AQUA.MT,206760
Spain,ESP,1978,Aquaculture production (metric tons),ER.FSH.AQUA.MT,235500
Spain,ESP,1977,Aquaculture production (metric tons),ER.FSH.AQUA.MT,193768
Spain,ESP,1976,Aquaculture production (metric tons),ER.FSH.AQUA.MT,186900
Spain,ESP,1975,Aquaculture production (metric tons),ER.FSH.AQUA.MT,168312
Spain,ESP,1974,Aquaculture production (metric tons),ER.FSH.AQUA.MT,173927
Spain,ESP,1973,Aquaculture production (metric tons),ER.FSH.AQUA.MT,166900
Spain,ESP,1972,Aquaculture production (metric tons),ER.FSH.AQUA.MT,164300
Spain,ESP,1971,Aquaculture production (metric tons),ER.FSH.AQUA.MT,146700
Spain,ESP,1970,Aquaculture production (metric tons),ER.FSH.AQUA.MT,156200
Spain,ESP,1969,Aquaculture production (metric tons),ER.FSH.AQUA.MT,95800
Spain,ESP,1968,Aquaculture production (metric tons),ER.FSH.AQUA.MT,69700
Spain,ESP,1967,Aquaculture production (metric tons),ER.FSH.AQUA.MT,52000
Spain,ESP,1966,Aquaculture production (metric tons),ER.FSH.AQUA.MT,65300
Spain,ESP,1965,Aquaculture production (metric tons),ER.FSH.AQUA.MT,66900
Spain,ESP,1964,Aquaculture production (metric tons),ER.FSH.AQUA.MT,65200
Spain,ESP,1963,Aquaculture production (metric tons),ER.FSH.AQUA.MT,64200
Spain,ESP,1962,Aquaculture production (metric tons),ER.FSH.AQUA.MT,56600
Spain,ESP,1961,Aquaculture production (metric tons),ER.FSH.AQUA.MT,8000
Spain,ESP,1960,Aquaculture production (metric tons),ER.FSH.AQUA.MT,6300
Spain,ESP,2016,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,915137.3
Spain,ESP,2015,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,975632
Spain,ESP,2014,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1063653
Spain,ESP,2013,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,988714
Spain,ESP,2012,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,928174.9
Spain,ESP,2011,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1009839
Spain,ESP,2010,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,975473.6
Spain,ESP,2009,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,932442.3
Spain,ESP,2008,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,923446.9
Spain,ESP,2007,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,820309.1
Spain,ESP,2006,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,962036.1
Spain,ESP,2005,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,855282.1
Spain,ESP,2004,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,811738.8
Spain,ESP,2003,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,889386.4
Spain,ESP,2002,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,883691.5
Spain,ESP,2001,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1090797
Spain,ESP,2000,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1063175
Spain,ESP,1999,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1191035
Spain,ESP,1998,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1256867
Spain,ESP,1997,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1220295
Spain,ESP,1996,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1189563
Spain,ESP,1995,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1195723
Spain,ESP,1994,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1108820
Spain,ESP,1993,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1099903
Spain,ESP,1992,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1091922
Spain,ESP,1991,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1078644
Spain,ESP,1990,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1131229
Spain,ESP,1989,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1308067
Spain,ESP,1988,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1327483
Spain,ESP,1987,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1269199
Spain,ESP,1986,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1233946
Spain,ESP,1985,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1222907
Spain,ESP,1984,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1194426
Spain,ESP,1983,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1178906
Spain,ESP,1982,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1239595
Spain,ESP,1981,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1181504
Spain,ESP,1980,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1170004
Spain,ESP,1979,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1153271
Spain,ESP,1978,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1313419
Spain,ESP,1977,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1337716
Spain,ESP,1976,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1418459
Spain,ESP,1975,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1436129
Spain,ESP,1974,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1429814
Spain,ESP,1973,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1431154
Spain,ESP,1972,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1405539
Spain,ESP,1971,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1374338
Spain,ESP,1970,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1426066
Spain,ESP,1969,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1386100
Spain,ESP,1968,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1454802
Spain,ESP,1967,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1308394
Spain,ESP,1966,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1204234
Spain,ESP,1965,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1188455
Spain,ESP,1964,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,1068109
Spain,ESP,1963,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,993455.1
Spain,ESP,1962,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,993406
Spain,ESP,1961,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,970920
Spain,ESP,1960,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,907101
Spain,ESP,2016,Total fisheries production (metric tons),ER.FSH.PROD.MT,1198968
Spain,ESP,2015,Total fisheries production (metric tons),ER.FSH.PROD.MT,1265453
Spain,ESP,2014,Total fisheries production (metric tons),ER.FSH.PROD.MT,1345895
Spain,ESP,2013,Total fisheries production (metric tons),ER.FSH.PROD.MT,1212424
Spain,ESP,2012,Total fisheries production (metric tons),ER.FSH.PROD.MT,1192338
Spain,ESP,2011,Total fisheries production (metric tons),ER.FSH.PROD.MT,1281802
Spain,ESP,2010,Total fisheries production (metric tons),ER.FSH.PROD.MT,1227826
Spain,ESP,2009,Total fisheries production (metric tons),ER.FSH.PROD.MT,1199111
Spain,ESP,2008,Total fisheries production (metric tons),ER.FSH.PROD.MT,1173161
Spain,ESP,2007,Total fisheries production (metric tons),ER.FSH.PROD.MT,1102039
Spain,ESP,2006,Total fisheries production (metric tons),ER.FSH.PROD.MT,1254865
Spain,ESP,2005,Total fisheries production (metric tons),ER.FSH.PROD.MT,1074617
Spain,ESP,2004,Total fisheries production (metric tons),ER.FSH.PROD.MT,1105578
Spain,ESP,2003,Total fisheries production (metric tons),ER.FSH.PROD.MT,1157665
Spain,ESP,2002,Total fisheries production (metric tons),ER.FSH.PROD.MT,1138640
Spain,ESP,2001,Total fisheries production (metric tons),ER.FSH.PROD.MT,1399888
Spain,ESP,2000,Total fisheries production (metric tons),ER.FSH.PROD.MT,1372404
Spain,ESP,1999,Total fisheries production (metric tons),ER.FSH.PROD.MT,1509504
Spain,ESP,1998,Total fisheries production (metric tons),ER.FSH.PROD.MT,1570775
Spain,ESP,1997,Total fisheries production (metric tons),ER.FSH.PROD.MT,1459464
Spain,ESP,1996,Total fisheries production (metric tons),ER.FSH.PROD.MT,1421196
Spain,ESP,1995,Total fisheries production (metric tons),ER.FSH.PROD.MT,1419688
Spain,ESP,1994,Total fisheries production (metric tons),ER.FSH.PROD.MT,1286760
Spain,ESP,1993,Total fisheries production (metric tons),ER.FSH.PROD.MT,1226033
Spain,ESP,1992,Total fisheries production (metric tons),ER.FSH.PROD.MT,1260681
Spain,ESP,1991,Total fisheries production (metric tons),ER.FSH.PROD.MT,1303615
Spain,ESP,1990,Total fisheries production (metric tons),ER.FSH.PROD.MT,1334995
Spain,ESP,1989,Total fisheries production (metric tons),ER.FSH.PROD.MT,1530991
Spain,ESP,1988,Total fisheries production (metric tons),ER.FSH.PROD.MT,1598886
Spain,ESP,1987,Total fisheries production (metric tons),ER.FSH.PROD.MT,1539933
Spain,ESP,1986,Total fisheries production (metric tons),ER.FSH.PROD.MT,1502395
Spain,ESP,1985,Total fisheries production (metric tons),ER.FSH.PROD.MT,1489515
Spain,ESP,1984,Total fisheries production (metric tons),ER.FSH.PROD.MT,1441852
Spain,ESP,1983,Total fisheries production (metric tons),ER.FSH.PROD.MT,1408216
Spain,ESP,1982,Total fisheries production (metric tons),ER.FSH.PROD.MT,1465325
Spain,ESP,1981,Total fisheries production (metric tons),ER.FSH.PROD.MT,1396654
Spain,ESP,1980,Total fisheries production (metric tons),ER.FSH.PROD.MT,1375642
Spain,ESP,1979,Total fisheries production (metric tons),ER.FSH.PROD.MT,1360031
Spain,ESP,1978,Total fisheries production (metric tons),ER.FSH.PROD.MT,1548919
Spain,ESP,1977,Total fisheries production (metric tons),ER.FSH.PROD.MT,1531484
Spain,ESP,1976,Total fisheries production (metric tons),ER.FSH.PROD.MT,1605359
Spain,ESP,1975,Total fisheries production (metric tons),ER.FSH.PROD.MT,1604441
Spain,ESP,1974,Total fisheries production (metric tons),ER.FSH.PROD.MT,1603741
Spain,ESP,1973,Total fisheries production (metric tons),ER.FSH.PROD.MT,1598054
Spain,ESP,1972,Total fisheries production (metric tons),ER.FSH.PROD.MT,1569839
Spain,ESP,1971,Total fisheries production (metric tons),ER.FSH.PROD.MT,1521038
Spain,ESP,1970,Total fisheries production (metric tons),ER.FSH.PROD.MT,1582266
Spain,ESP,1969,Total fisheries production (metric tons),ER.FSH.PROD.MT,1481900
Spain,ESP,1968,Total fisheries production (metric tons),ER.FSH.PROD.MT,1524502
Spain,ESP,1967,Total fisheries production (metric tons),ER.FSH.PROD.MT,1360394
Spain,ESP,1966,Total fisheries production (metric tons),ER.FSH.PROD.MT,1269534
Spain,ESP,1965,Total fisheries production (metric tons),ER.FSH.PROD.MT,1255355
Spain,ESP,1964,Total fisheries production (metric tons),ER.FSH.PROD.MT,1133309
Spain,ESP,1963,Total fisheries production (metric tons),ER.FSH.PROD.MT,1057655
Spain,ESP,1962,Total fisheries production (metric tons),ER.FSH.PROD.MT,1050006
Spain,ESP,1961,Total fisheries production (metric tons),ER.FSH.PROD.MT,978920
Spain,ESP,1960,Total fisheries production (metric tons),ER.FSH.PROD.MT,913401
Spain,ESP,2012,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,37.4373529407055
Spain,ESP,2007,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,41.9805058208355
Spain,ESP,2002,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,34.6356203385933
Spain,ESP,1997,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,29.0362594990443
Spain,ESP,1991,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,24.3308222626475
Spain,ESP,1986,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,15.780766633809
Spain,ESP,1980,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,16.3794517560008
Spain,ESP,1975,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,16.4427692398841
Spain,ESP,2012,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,68.19
Spain,ESP,2007,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,65.17
Spain,ESP,2002,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.11
Spain,ESP,1997,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,67.66
Spain,ESP,1991,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,64.23
Spain,ESP,1986,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,62.01
Spain,ESP,2012,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,14.21
Spain,ESP,2007,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,16.58
Spain,ESP,2002,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,15.16
Spain,ESP,1997,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,13.03
Spain,ESP,1991,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,18.43
Spain,ESP,1986,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,12
Spain,ESP,2012,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,17.6
Spain,ESP,2007,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,18.26
Spain,ESP,2002,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,20.72
Spain,ESP,1997,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,19.31
Spain,ESP,1991,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,17.34
Spain,ESP,1986,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,26
Spain,ESP,2012,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,36.75
Spain,ESP,2007,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,34.97
Spain,ESP,2002,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,35.51
Spain,ESP,1997,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,34.5
Spain,ESP,1991,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,36.8
Spain,ESP,1986,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,45.85
Spain,ESP,1980,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,39.92
Spain,ESP,1975,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,36.08
Spain,ESP,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,33.0485611510791
Spain,ESP,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,33.0485611510791
Spain,ESP,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,31.4478417266187
Spain,ESP,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,31.9334532374101
Spain,ESP,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,31.0251798561151
Spain,ESP,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,33.0935251798561
Spain,ESP,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,41.2320143884892
Spain,ESP,1982,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,35.8992805755396
Spain,ESP,1977,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,32.4460431654676
Spain,ESP,2014,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,2012,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,2007,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,2002,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1997,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1992,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1987,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1982,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1977,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1972,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1967,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,1962,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,111.2
Spain,ESP,2014,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2392.38145265832
Spain,ESP,2012,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2377.43718044502
Spain,ESP,2007,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2458.71900341928
Spain,ESP,2002,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2683.94444640484
Spain,ESP,1997,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2776.01717875321
Spain,ESP,1992,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2839.8001567253
Spain,ESP,1987,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2874.51290642078
Spain,ESP,1982,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2927.3933783836
Spain,ESP,1977,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3045.60425363551
Spain,ESP,1972,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3213.4577762196
Spain,ESP,1967,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3402.38595987076
Spain,ESP,1962,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3584.39506531948
Spain,ESP,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.0656336491221
Spain,ESP,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.0656336491221
Spain,ESP,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,28.02
Spain,ESP,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.37411263885255
Spain,ESP,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.37411263885255
Spain,ESP,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,8.729888608
Spain,ESP,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,14.9740098076054
Spain,ESP,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,14.9740098076054
Spain,ESP,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,15.1956326397025
Spain,ESP,2017,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,53031865638.4593
Spain,ESP,2016,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,50198101825.7172
Spain,ESP,2015,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,48578808218436
Spain,ESP,2014,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,55941136907952
Spain,ESP,2013,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,55424263157.2656
Spain,ESP,2012,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,54530000000
Spain,ESP,2011,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,64970000000
Spain,ESP,2010,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,62181000000
Spain,ESP,2009,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,65268000000
Spain,ESP,2008,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,65190000000
Spain,ESP,2007,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,55440000000
Spain,ESP,2006,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,47120000000
Spain,ESP,2005,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,43548000000
Spain,ESP,2004,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,40492000000
Spain,ESP,2003,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,34020000000
Spain,ESP,2002,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,26625400000
Spain,ESP,2001,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,23707700000
Spain,ESP,2000,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,22830500000
Spain,ESP,1999,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,24633000000
Spain,ESP,1998,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,25092000000
Spain,ESP,1997,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,25855034880
Spain,ESP,1996,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,27262000000
Spain,ESP,1995,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,25620000000
Spain,ESP,1994,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,22360000000
Spain,ESP,1993,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,20840000000
Spain,ESP,1992,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,22464000000
Spain,ESP,1991,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,19414000000
Spain,ESP,1990,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,17523000000
Spain,ESP,1989,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,12741000000
Spain,ESP,1988,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,11130000000
Spain,ESP,1987,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,9135000000
Spain,ESP,1986,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,5860321592
Spain,ESP,1985,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,4229828891
Spain,ESP,1984,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3993525601
Spain,ESP,1983,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3946264943
Spain,ESP,1982,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,4537023168
Spain,ESP,1981,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,4702435471
Spain,ESP,1980,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,5434975670
Spain,ESP,1979,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,4473000000
Spain,ESP,1978,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,3021000000
Spain,ESP,1977,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2358000000
Spain,ESP,1976,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1989000000
Spain,ESP,1975,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2693857506
Spain,ESP,1974,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1261579311798
Spain,ESP,1973,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1094087227296
Spain,ESP,1972,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,879202750455
Spain,ESP,1971,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,646136296.05
